CustomerID,TransactionID,TransactionDate,AmountSpent,ProductCategory,Age,Gender,MaritalStatus,IncomeLevel,InteractionID,InteractionDate,InteractionType,ResolutionStatus,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
406,3973,2022-09-09,114.46,Clothing,53,F,Married,High,5124.0,2022-09-25,Complaint,Resolved,2023-12-29,15,Website,0
406,3973,2022-09-09,114.46,Clothing,53,F,Married,High,4408.0,2022-08-07,Complaint,Unresolved,2023-12-29,15,Website,0
407,3865,2022-02-12,355.91,Furniture,59,F,Widowed,Low,2404.0,2022-03-21,Complaint,Unresolved,2023-08-25,48,Mobile App,1
407,2551,2022-01-11,420.17,Electronics,59,F,Widowed,Low,2404.0,2022-03-21,Complaint,Unresolved,2023-08-25,48,Mobile App,1
407,1492,2022-05-15,115.9,Books,59,F,Widowed,Low,2404.0,2022-03-21,Complaint,Unresolved,2023-08-25,48,Mobile App,1
407,9332,2022-05-08,422.72,Electronics,59,F,Widowed,Low,2404.0,2022-03-21,Complaint,Unresolved,2023-08-25,48,Mobile App,1
407,9490,2022-07-28,116.78,Groceries,59,F,Widowed,Low,2404.0,2022-03-21,Complaint,Unresolved,2023-08-25,48,Mobile App,1
407,1665,2022-09-30,383.84,Electronics,59,F,Widowed,Low,2404.0,2022-03-21,Complaint,Unresolved,2023-08-25,48,Mobile App,1
407,1497,2022-12-08,349.02,Electronics,59,F,Widowed,Low,2404.0,2022-03-21,Complaint,Unresolved,2023-08-25,48,Mobile App,1
407,1844,2022-07-22,177.98,Furniture,59,F,Widowed,Low,2404.0,2022-03-21,Complaint,Unresolved,2023-08-25,48,Mobile App,1
407,6434,2022-05-13,380.42,Groceries,59,F,Widowed,Low,2404.0,2022-03-21,Complaint,Unresolved,2023-08-25,48,Mobile App,1
408,5626,2022-04-15,94.2,Clothing,36,F,Divorced,Medium,3995.0,2022-05-21,Complaint,Resolved,2023-10-14,22,Online Banking,0
408,5626,2022-04-15,94.2,Clothing,36,F,Divorced,Medium,7472.0,2022-09-25,Feedback,Unresolved,2023-10-14,22,Online Banking,0
408,6634,2022-04-04,471.3,Electronics,36,F,Divorced,Medium,3995.0,2022-05-21,Complaint,Resolved,2023-10-14,22,Online Banking,0
408,6634,2022-04-04,471.3,Electronics,36,F,Divorced,Medium,7472.0,2022-09-25,Feedback,Unresolved,2023-10-14,22,Online Banking,0
408,2393,2022-07-17,134.39,Electronics,36,F,Divorced,Medium,3995.0,2022-05-21,Complaint,Resolved,2023-10-14,22,Online Banking,0
408,2393,2022-07-17,134.39,Electronics,36,F,Divorced,Medium,7472.0,2022-09-25,Feedback,Unresolved,2023-10-14,22,Online Banking,0
408,6508,2022-11-28,404.56,Groceries,36,F,Divorced,Medium,3995.0,2022-05-21,Complaint,Resolved,2023-10-14,22,Online Banking,0
408,6508,2022-11-28,404.56,Groceries,36,F,Divorced,Medium,7472.0,2022-09-25,Feedback,Unresolved,2023-10-14,22,Online Banking,0
408,1773,2022-04-11,415.09,Groceries,36,F,Divorced,Medium,3995.0,2022-05-21,Complaint,Resolved,2023-10-14,22,Online Banking,0
408,1773,2022-04-11,415.09,Groceries,36,F,Divorced,Medium,7472.0,2022-09-25,Feedback,Unresolved,2023-10-14,22,Online Banking,0
408,6847,2022-07-09,301.42,Furniture,36,F,Divorced,Medium,3995.0,2022-05-21,Complaint,Resolved,2023-10-14,22,Online Banking,0
408,6847,2022-07-09,301.42,Furniture,36,F,Divorced,Medium,7472.0,2022-09-25,Feedback,Unresolved,2023-10-14,22,Online Banking,0
408,8495,2022-03-22,280.44,Clothing,36,F,Divorced,Medium,3995.0,2022-05-21,Complaint,Resolved,2023-10-14,22,Online Banking,0
408,8495,2022-03-22,280.44,Clothing,36,F,Divorced,Medium,7472.0,2022-09-25,Feedback,Unresolved,2023-10-14,22,Online Banking,0
409,9078,2022-03-10,41.98,Furniture,52,F,Divorced,Medium,2201.0,2022-10-28,Feedback,Unresolved,2023-01-20,35,Mobile App,0
409,3988,2022-03-10,225.45,Furniture,52,F,Divorced,Medium,2201.0,2022-10-28,Feedback,Unresolved,2023-01-20,35,Mobile App,0
409,5248,2022-11-09,19.95,Electronics,52,F,Divorced,Medium,2201.0,2022-10-28,Feedback,Unresolved,2023-01-20,35,Mobile App,0
409,1887,2022-06-09,27.74,Groceries,52,F,Divorced,Medium,2201.0,2022-10-28,Feedback,Unresolved,2023-01-20,35,Mobile App,0
409,8144,2022-11-12,143.56,Groceries,52,F,Divorced,Medium,2201.0,2022-10-28,Feedback,Unresolved,2023-01-20,35,Mobile App,0
409,1178,2022-08-19,305.04,Electronics,52,F,Divorced,Medium,2201.0,2022-10-28,Feedback,Unresolved,2023-01-20,35,Mobile App,0
409,9664,2022-10-24,227.86,Electronics,52,F,Divorced,Medium,2201.0,2022-10-28,Feedback,Unresolved,2023-01-20,35,Mobile App,0
409,8963,2022-05-11,196.54,Furniture,52,F,Divorced,Medium,2201.0,2022-10-28,Feedback,Unresolved,2023-01-20,35,Mobile App,0
409,6011,2022-07-15,336.72,Clothing,52,F,Divorced,Medium,2201.0,2022-10-28,Feedback,Unresolved,2023-01-20,35,Mobile App,0
410,8286,2022-02-08,261.55,Electronics,69,F,Married,Medium,2885.0,2022-09-26,Inquiry,Unresolved,2023-08-09,30,Online Banking,0
410,3097,2022-04-24,272.26,Books,69,F,Married,Medium,2885.0,2022-09-26,Inquiry,Unresolved,2023-08-09,30,Online Banking,0
410,4581,2022-07-02,463.63,Furniture,69,F,Married,Medium,2885.0,2022-09-26,Inquiry,Unresolved,2023-08-09,30,Online Banking,0
410,4562,2022-04-21,204.8,Groceries,69,F,Married,Medium,2885.0,2022-09-26,Inquiry,Unresolved,2023-08-09,30,Online Banking,0
410,2454,2022-10-15,33.19,Groceries,69,F,Married,Medium,2885.0,2022-09-26,Inquiry,Unresolved,2023-08-09,30,Online Banking,0
410,4187,2022-06-27,190.77,Clothing,69,F,Married,Medium,2885.0,2022-09-26,Inquiry,Unresolved,2023-08-09,30,Online Banking,0
411,8356,2022-04-18,87.02,Clothing,48,F,Single,Medium,NoInteraction,,None,None,2023-09-20,48,Website,1
412,6056,2022-02-17,184.86,Clothing,61,M,Widowed,Low,NoInteraction,,None,None,2023-12-31,44,Website,0
413,2081,2022-04-10,73.5,Clothing,36,M,Widowed,Medium,5199.0,2022-09-09,Feedback,Unresolved,2023-03-16,33,Website,0
413,2081,2022-04-10,73.5,Clothing,36,M,Widowed,Medium,8569.0,2022-04-26,Inquiry,Unresolved,2023-03-16,33,Website,0
413,9658,2022-05-30,362.0,Furniture,36,M,Widowed,Medium,5199.0,2022-09-09,Feedback,Unresolved,2023-03-16,33,Website,0
413,9658,2022-05-30,362.0,Furniture,36,M,Widowed,Medium,8569.0,2022-04-26,Inquiry,Unresolved,2023-03-16,33,Website,0
413,7198,2022-03-26,232.07,Groceries,36,M,Widowed,Medium,5199.0,2022-09-09,Feedback,Unresolved,2023-03-16,33,Website,0
413,7198,2022-03-26,232.07,Groceries,36,M,Widowed,Medium,8569.0,2022-04-26,Inquiry,Unresolved,2023-03-16,33,Website,0
413,3423,2022-01-15,491.3,Books,36,M,Widowed,Medium,5199.0,2022-09-09,Feedback,Unresolved,2023-03-16,33,Website,0
413,3423,2022-01-15,491.3,Books,36,M,Widowed,Medium,8569.0,2022-04-26,Inquiry,Unresolved,2023-03-16,33,Website,0
413,6794,2022-01-25,433.74,Books,36,M,Widowed,Medium,5199.0,2022-09-09,Feedback,Unresolved,2023-03-16,33,Website,0
413,6794,2022-01-25,433.74,Books,36,M,Widowed,Medium,8569.0,2022-04-26,Inquiry,Unresolved,2023-03-16,33,Website,0
414,1271,2022-06-01,426.54,Electronics,63,M,Widowed,High,2806.0,2022-07-07,Feedback,Resolved,2023-09-04,30,Online Banking,0
414,4766,2022-03-09,96.31,Electronics,63,M,Widowed,High,2806.0,2022-07-07,Feedback,Resolved,2023-09-04,30,Online Banking,0
414,7653,2022-10-24,441.43,Furniture,63,M,Widowed,High,2806.0,2022-07-07,Feedback,Resolved,2023-09-04,30,Online Banking,0
414,2747,2022-05-21,143.07,Clothing,63,M,Widowed,High,2806.0,2022-07-07,Feedback,Resolved,2023-09-04,30,Online Banking,0
414,2697,2022-06-06,41.61,Furniture,63,M,Widowed,High,2806.0,2022-07-07,Feedback,Resolved,2023-09-04,30,Online Banking,0
414,1691,2022-12-14,102.42,Books,63,M,Widowed,High,2806.0,2022-07-07,Feedback,Resolved,2023-09-04,30,Online Banking,0
414,6859,2022-12-10,246.51,Electronics,63,M,Widowed,High,2806.0,2022-07-07,Feedback,Resolved,2023-09-04,30,Online Banking,0
415,9812,2022-07-11,354.64,Clothing,41,F,Divorced,High,9389.0,2022-02-09,Inquiry,Resolved,2023-06-18,36,Online Banking,0
416,7362,2022-02-25,75.03,Furniture,19,M,Divorced,High,9261.0,2022-03-27,Feedback,Unresolved,2023-04-23,16,Online Banking,0
416,7362,2022-02-25,75.03,Furniture,19,M,Divorced,High,3637.0,2022-04-27,Complaint,Unresolved,2023-04-23,16,Online Banking,0
416,1484,2022-08-21,318.44,Books,19,M,Divorced,High,9261.0,2022-03-27,Feedback,Unresolved,2023-04-23,16,Online Banking,0
416,1484,2022-08-21,318.44,Books,19,M,Divorced,High,3637.0,2022-04-27,Complaint,Unresolved,2023-04-23,16,Online Banking,0
416,8862,2022-06-30,420.05,Groceries,19,M,Divorced,High,9261.0,2022-03-27,Feedback,Unresolved,2023-04-23,16,Online Banking,0
416,8862,2022-06-30,420.05,Groceries,19,M,Divorced,High,3637.0,2022-04-27,Complaint,Unresolved,2023-04-23,16,Online Banking,0
416,6865,2022-06-17,435.0,Books,19,M,Divorced,High,9261.0,2022-03-27,Feedback,Unresolved,2023-04-23,16,Online Banking,0
416,6865,2022-06-17,435.0,Books,19,M,Divorced,High,3637.0,2022-04-27,Complaint,Unresolved,2023-04-23,16,Online Banking,0
416,5284,2022-11-06,193.74,Clothing,19,M,Divorced,High,9261.0,2022-03-27,Feedback,Unresolved,2023-04-23,16,Online Banking,0
416,5284,2022-11-06,193.74,Clothing,19,M,Divorced,High,3637.0,2022-04-27,Complaint,Unresolved,2023-04-23,16,Online Banking,0
417,9291,2022-07-05,363.01,Groceries,24,M,Divorced,Low,NoInteraction,,None,None,2023-11-09,38,Website,0
417,7657,2022-09-08,105.38,Electronics,24,M,Divorced,Low,NoInteraction,,None,None,2023-11-09,38,Website,0
417,2481,2022-10-27,405.24,Electronics,24,M,Divorced,Low,NoInteraction,,None,None,2023-11-09,38,Website,0
418,9832,2022-03-01,311.06,Electronics,60,M,Married,High,4429.0,2022-10-05,Complaint,Unresolved,2023-09-20,23,Online Banking,0
418,9832,2022-03-01,311.06,Electronics,60,M,Married,High,2526.0,2022-10-07,Inquiry,Resolved,2023-09-20,23,Online Banking,0
418,6422,2022-10-16,482.47,Books,60,M,Married,High,4429.0,2022-10-05,Complaint,Unresolved,2023-09-20,23,Online Banking,0
418,6422,2022-10-16,482.47,Books,60,M,Married,High,2526.0,2022-10-07,Inquiry,Resolved,2023-09-20,23,Online Banking,0
418,1869,2022-10-04,489.19,Electronics,60,M,Married,High,4429.0,2022-10-05,Complaint,Unresolved,2023-09-20,23,Online Banking,0
418,1869,2022-10-04,489.19,Electronics,60,M,Married,High,2526.0,2022-10-07,Inquiry,Resolved,2023-09-20,23,Online Banking,0
419,8120,2022-09-29,202.41,Furniture,66,M,Widowed,Medium,NoInteraction,,None,None,2023-02-07,37,Online Banking,1
419,6688,2022-04-29,305.08,Groceries,66,M,Widowed,Medium,NoInteraction,,None,None,2023-02-07,37,Online Banking,1
419,8586,2022-10-29,110.37,Clothing,66,M,Widowed,Medium,NoInteraction,,None,None,2023-02-07,37,Online Banking,1
419,6068,2022-11-11,235.6,Furniture,66,M,Widowed,Medium,NoInteraction,,None,None,2023-02-07,37,Online Banking,1
419,4145,2022-07-19,400.97,Clothing,66,M,Widowed,Medium,NoInteraction,,None,None,2023-02-07,37,Online Banking,1
420,3848,2022-01-16,68.53,Clothing,48,F,Widowed,Medium,3562.0,2022-08-07,Feedback,Resolved,2023-01-06,37,Website,0
420,3848,2022-01-16,68.53,Clothing,48,F,Widowed,Medium,5088.0,2022-03-01,Complaint,Resolved,2023-01-06,37,Website,0
420,7449,2022-02-17,11.01,Furniture,48,F,Widowed,Medium,3562.0,2022-08-07,Feedback,Resolved,2023-01-06,37,Website,0
420,7449,2022-02-17,11.01,Furniture,48,F,Widowed,Medium,5088.0,2022-03-01,Complaint,Resolved,2023-01-06,37,Website,0
420,2753,2022-08-24,350.71,Furniture,48,F,Widowed,Medium,3562.0,2022-08-07,Feedback,Resolved,2023-01-06,37,Website,0
420,2753,2022-08-24,350.71,Furniture,48,F,Widowed,Medium,5088.0,2022-03-01,Complaint,Resolved,2023-01-06,37,Website,0
420,2906,2022-08-25,404.28,Furniture,48,F,Widowed,Medium,3562.0,2022-08-07,Feedback,Resolved,2023-01-06,37,Website,0
420,2906,2022-08-25,404.28,Furniture,48,F,Widowed,Medium,5088.0,2022-03-01,Complaint,Resolved,2023-01-06,37,Website,0
420,5811,2022-01-12,423.99,Books,48,F,Widowed,Medium,3562.0,2022-08-07,Feedback,Resolved,2023-01-06,37,Website,0
420,5811,2022-01-12,423.99,Books,48,F,Widowed,Medium,5088.0,2022-03-01,Complaint,Resolved,2023-01-06,37,Website,0
420,1950,2022-03-03,314.81,Groceries,48,F,Widowed,Medium,3562.0,2022-08-07,Feedback,Resolved,2023-01-06,37,Website,0
420,1950,2022-03-03,314.81,Groceries,48,F,Widowed,Medium,5088.0,2022-03-01,Complaint,Resolved,2023-01-06,37,Website,0
420,1432,2022-08-31,436.9,Electronics,48,F,Widowed,Medium,3562.0,2022-08-07,Feedback,Resolved,2023-01-06,37,Website,0
420,1432,2022-08-31,436.9,Electronics,48,F,Widowed,Medium,5088.0,2022-03-01,Complaint,Resolved,2023-01-06,37,Website,0
420,1734,2022-10-19,130.31,Books,48,F,Widowed,Medium,3562.0,2022-08-07,Feedback,Resolved,2023-01-06,37,Website,0
420,1734,2022-10-19,130.31,Books,48,F,Widowed,Medium,5088.0,2022-03-01,Complaint,Resolved,2023-01-06,37,Website,0
421,1421,2022-12-06,361.48,Furniture,34,F,Widowed,High,9834.0,2022-05-09,Complaint,Unresolved,2023-12-16,28,Mobile App,0
421,5762,2022-10-25,232.94,Books,34,F,Widowed,High,9834.0,2022-05-09,Complaint,Unresolved,2023-12-16,28,Mobile App,0
422,6747,2022-12-22,112.95,Furniture,44,M,Single,Low,7292.0,2022-02-06,Feedback,Resolved,2023-10-04,14,Mobile App,1
422,8612,2022-03-12,238.12,Books,44,M,Single,Low,7292.0,2022-02-06,Feedback,Resolved,2023-10-04,14,Mobile App,1
422,1478,2022-10-09,134.7,Groceries,44,M,Single,Low,7292.0,2022-02-06,Feedback,Resolved,2023-10-04,14,Mobile App,1
422,2318,2022-05-04,179.72,Clothing,44,M,Single,Low,7292.0,2022-02-06,Feedback,Resolved,2023-10-04,14,Mobile App,1
422,8606,2022-08-01,238.87,Clothing,44,M,Single,Low,7292.0,2022-02-06,Feedback,Resolved,2023-10-04,14,Mobile App,1
422,7386,2022-08-14,438.23,Electronics,44,M,Single,Low,7292.0,2022-02-06,Feedback,Resolved,2023-10-04,14,Mobile App,1
422,6051,2022-04-03,428.3,Books,44,M,Single,Low,7292.0,2022-02-06,Feedback,Resolved,2023-10-04,14,Mobile App,1
423,7385,2022-11-29,224.66,Electronics,53,F,Divorced,Low,NoInteraction,,None,None,2023-04-04,4,Mobile App,0
423,3647,2022-07-22,497.02,Clothing,53,F,Divorced,Low,NoInteraction,,None,None,2023-04-04,4,Mobile App,0
423,3067,2022-05-25,80.89,Clothing,53,F,Divorced,Low,NoInteraction,,None,None,2023-04-04,4,Mobile App,0
423,7490,2022-01-14,332.87,Clothing,53,F,Divorced,Low,NoInteraction,,None,None,2023-04-04,4,Mobile App,0
423,7444,2022-02-01,194.01,Clothing,53,F,Divorced,Low,NoInteraction,,None,None,2023-04-04,4,Mobile App,0
424,9959,2022-05-07,386.5,Electronics,67,F,Widowed,Medium,5959.0,2022-06-16,Inquiry,Unresolved,2023-09-24,39,Website,0
424,8936,2022-01-11,41.06,Furniture,67,F,Widowed,Medium,5959.0,2022-06-16,Inquiry,Unresolved,2023-09-24,39,Website,0
424,5540,2022-10-06,94.96,Furniture,67,F,Widowed,Medium,5959.0,2022-06-16,Inquiry,Unresolved,2023-09-24,39,Website,0
424,4347,2022-03-12,196.85,Electronics,67,F,Widowed,Medium,5959.0,2022-06-16,Inquiry,Unresolved,2023-09-24,39,Website,0
424,7041,2022-07-02,214.66,Groceries,67,F,Widowed,Medium,5959.0,2022-06-16,Inquiry,Unresolved,2023-09-24,39,Website,0
424,3314,2022-04-25,19.05,Furniture,67,F,Widowed,Medium,5959.0,2022-06-16,Inquiry,Unresolved,2023-09-24,39,Website,0
424,4127,2022-09-05,12.33,Electronics,67,F,Widowed,Medium,5959.0,2022-06-16,Inquiry,Unresolved,2023-09-24,39,Website,0
425,8890,2022-05-09,79.79,Books,60,F,Widowed,Medium,2839.0,2022-11-25,Inquiry,Unresolved,2023-11-03,33,Website,0
425,8890,2022-05-09,79.79,Books,60,F,Widowed,Medium,5125.0,2022-03-17,Complaint,Resolved,2023-11-03,33,Website,0
425,8964,2022-09-13,239.88,Electronics,60,F,Widowed,Medium,2839.0,2022-11-25,Inquiry,Unresolved,2023-11-03,33,Website,0
425,8964,2022-09-13,239.88,Electronics,60,F,Widowed,Medium,5125.0,2022-03-17,Complaint,Resolved,2023-11-03,33,Website,0
425,3965,2022-04-02,113.06,Books,60,F,Widowed,Medium,2839.0,2022-11-25,Inquiry,Unresolved,2023-11-03,33,Website,0
425,3965,2022-04-02,113.06,Books,60,F,Widowed,Medium,5125.0,2022-03-17,Complaint,Resolved,2023-11-03,33,Website,0
425,4055,2022-04-03,423.25,Electronics,60,F,Widowed,Medium,2839.0,2022-11-25,Inquiry,Unresolved,2023-11-03,33,Website,0
425,4055,2022-04-03,423.25,Electronics,60,F,Widowed,Medium,5125.0,2022-03-17,Complaint,Resolved,2023-11-03,33,Website,0
425,9175,2022-02-15,170.41,Electronics,60,F,Widowed,Medium,2839.0,2022-11-25,Inquiry,Unresolved,2023-11-03,33,Website,0
425,9175,2022-02-15,170.41,Electronics,60,F,Widowed,Medium,5125.0,2022-03-17,Complaint,Resolved,2023-11-03,33,Website,0
425,3412,2022-04-06,109.25,Electronics,60,F,Widowed,Medium,2839.0,2022-11-25,Inquiry,Unresolved,2023-11-03,33,Website,0
425,3412,2022-04-06,109.25,Electronics,60,F,Widowed,Medium,5125.0,2022-03-17,Complaint,Resolved,2023-11-03,33,Website,0
425,3240,2022-06-07,191.04,Groceries,60,F,Widowed,Medium,2839.0,2022-11-25,Inquiry,Unresolved,2023-11-03,33,Website,0
425,3240,2022-06-07,191.04,Groceries,60,F,Widowed,Medium,5125.0,2022-03-17,Complaint,Resolved,2023-11-03,33,Website,0
425,6615,2022-06-22,314.75,Electronics,60,F,Widowed,Medium,2839.0,2022-11-25,Inquiry,Unresolved,2023-11-03,33,Website,0
425,6615,2022-06-22,314.75,Electronics,60,F,Widowed,Medium,5125.0,2022-03-17,Complaint,Resolved,2023-11-03,33,Website,0
425,5612,2022-10-03,127.1,Electronics,60,F,Widowed,Medium,2839.0,2022-11-25,Inquiry,Unresolved,2023-11-03,33,Website,0
425,5612,2022-10-03,127.1,Electronics,60,F,Widowed,Medium,5125.0,2022-03-17,Complaint,Resolved,2023-11-03,33,Website,0
426,5081,2022-01-23,286.77,Clothing,27,F,Divorced,High,NoInteraction,,None,None,2023-09-10,31,Website,0
426,5797,2022-07-06,123.05,Furniture,27,F,Divorced,High,NoInteraction,,None,None,2023-09-10,31,Website,0
426,8115,2022-11-21,69.36,Groceries,27,F,Divorced,High,NoInteraction,,None,None,2023-09-10,31,Website,0
426,8699,2022-05-25,208.48,Books,27,F,Divorced,High,NoInteraction,,None,None,2023-09-10,31,Website,0
426,8866,2022-06-07,287.59,Furniture,27,F,Divorced,High,NoInteraction,,None,None,2023-09-10,31,Website,0
426,9491,2022-05-15,88.03,Furniture,27,F,Divorced,High,NoInteraction,,None,None,2023-09-10,31,Website,0
426,9668,2022-02-11,402.65,Clothing,27,F,Divorced,High,NoInteraction,,None,None,2023-09-10,31,Website,0
427,6780,2022-04-24,257.03,Furniture,62,F,Divorced,Low,5742.0,2022-08-11,Feedback,Resolved,2023-08-14,13,Online Banking,0
427,6780,2022-04-24,257.03,Furniture,62,F,Divorced,Low,5976.0,2022-12-14,Inquiry,Resolved,2023-08-14,13,Online Banking,0
427,9974,2022-11-13,130.19,Groceries,62,F,Divorced,Low,5742.0,2022-08-11,Feedback,Resolved,2023-08-14,13,Online Banking,0
427,9974,2022-11-13,130.19,Groceries,62,F,Divorced,Low,5976.0,2022-12-14,Inquiry,Resolved,2023-08-14,13,Online Banking,0
427,3030,2022-12-03,134.34,Books,62,F,Divorced,Low,5742.0,2022-08-11,Feedback,Resolved,2023-08-14,13,Online Banking,0
427,3030,2022-12-03,134.34,Books,62,F,Divorced,Low,5976.0,2022-12-14,Inquiry,Resolved,2023-08-14,13,Online Banking,0
428,9377,2022-06-11,261.91,Electronics,31,M,Widowed,High,7938.0,2022-07-01,Complaint,Resolved,2023-08-10,36,Mobile App,0
428,9377,2022-06-11,261.91,Electronics,31,M,Widowed,High,6475.0,2022-09-06,Feedback,Unresolved,2023-08-10,36,Mobile App,0
428,4461,2022-04-21,268.05,Furniture,31,M,Widowed,High,7938.0,2022-07-01,Complaint,Resolved,2023-08-10,36,Mobile App,0
428,4461,2022-04-21,268.05,Furniture,31,M,Widowed,High,6475.0,2022-09-06,Feedback,Unresolved,2023-08-10,36,Mobile App,0
428,4896,2022-02-21,375.65,Books,31,M,Widowed,High,7938.0,2022-07-01,Complaint,Resolved,2023-08-10,36,Mobile App,0
428,4896,2022-02-21,375.65,Books,31,M,Widowed,High,6475.0,2022-09-06,Feedback,Unresolved,2023-08-10,36,Mobile App,0
428,9840,2022-04-11,295.31,Clothing,31,M,Widowed,High,7938.0,2022-07-01,Complaint,Resolved,2023-08-10,36,Mobile App,0
428,9840,2022-04-11,295.31,Clothing,31,M,Widowed,High,6475.0,2022-09-06,Feedback,Unresolved,2023-08-10,36,Mobile App,0
428,2910,2022-03-01,459.01,Books,31,M,Widowed,High,7938.0,2022-07-01,Complaint,Resolved,2023-08-10,36,Mobile App,0
428,2910,2022-03-01,459.01,Books,31,M,Widowed,High,6475.0,2022-09-06,Feedback,Unresolved,2023-08-10,36,Mobile App,0
428,1000,2022-04-07,10.21,Books,31,M,Widowed,High,7938.0,2022-07-01,Complaint,Resolved,2023-08-10,36,Mobile App,0
428,1000,2022-04-07,10.21,Books,31,M,Widowed,High,6475.0,2022-09-06,Feedback,Unresolved,2023-08-10,36,Mobile App,0
428,3119,2022-04-03,482.52,Groceries,31,M,Widowed,High,7938.0,2022-07-01,Complaint,Resolved,2023-08-10,36,Mobile App,0
428,3119,2022-04-03,482.52,Groceries,31,M,Widowed,High,6475.0,2022-09-06,Feedback,Unresolved,2023-08-10,36,Mobile App,0
428,4217,2022-03-30,261.49,Groceries,31,M,Widowed,High,7938.0,2022-07-01,Complaint,Resolved,2023-08-10,36,Mobile App,0
428,4217,2022-03-30,261.49,Groceries,31,M,Widowed,High,6475.0,2022-09-06,Feedback,Unresolved,2023-08-10,36,Mobile App,0
429,3059,2022-01-11,44.26,Books,24,F,Married,Medium,2495.0,2022-07-08,Complaint,Resolved,2023-01-11,10,Mobile App,0
429,3059,2022-01-11,44.26,Books,24,F,Married,Medium,6681.0,2022-10-23,Complaint,Unresolved,2023-01-11,10,Mobile App,0
429,9715,2022-06-10,326.45,Furniture,24,F,Married,Medium,2495.0,2022-07-08,Complaint,Resolved,2023-01-11,10,Mobile App,0
429,9715,2022-06-10,326.45,Furniture,24,F,Married,Medium,6681.0,2022-10-23,Complaint,Unresolved,2023-01-11,10,Mobile App,0
429,5519,2022-08-30,353.24,Groceries,24,F,Married,Medium,2495.0,2022-07-08,Complaint,Resolved,2023-01-11,10,Mobile App,0
429,5519,2022-08-30,353.24,Groceries,24,F,Married,Medium,6681.0,2022-10-23,Complaint,Unresolved,2023-01-11,10,Mobile App,0
429,8357,2022-12-20,458.94,Furniture,24,F,Married,Medium,2495.0,2022-07-08,Complaint,Resolved,2023-01-11,10,Mobile App,0
429,8357,2022-12-20,458.94,Furniture,24,F,Married,Medium,6681.0,2022-10-23,Complaint,Unresolved,2023-01-11,10,Mobile App,0
429,2121,2022-12-10,178.5,Furniture,24,F,Married,Medium,2495.0,2022-07-08,Complaint,Resolved,2023-01-11,10,Mobile App,0
429,2121,2022-12-10,178.5,Furniture,24,F,Married,Medium,6681.0,2022-10-23,Complaint,Unresolved,2023-01-11,10,Mobile App,0
430,5815,2022-11-22,148.98,Furniture,56,M,Married,Medium,6121.0,2022-05-04,Feedback,Unresolved,2023-07-02,47,Online Banking,0
430,5815,2022-11-22,148.98,Furniture,56,M,Married,Medium,5818.0,2022-12-14,Inquiry,Resolved,2023-07-02,47,Online Banking,0
431,1344,2022-12-09,132.6,Furniture,57,F,Married,High,7448.0,2022-04-24,Feedback,Resolved,2023-05-26,31,Website,0
431,5932,2022-04-18,101.27,Clothing,57,F,Married,High,7448.0,2022-04-24,Feedback,Resolved,2023-05-26,31,Website,0
432,6958,2022-07-07,115.27,Groceries,26,M,Married,Low,NoInteraction,,None,None,2023-12-16,26,Mobile App,0
432,6684,2022-10-06,410.41,Clothing,26,M,Married,Low,NoInteraction,,None,None,2023-12-16,26,Mobile App,0
432,3138,2022-11-30,392.58,Groceries,26,M,Married,Low,NoInteraction,,None,None,2023-12-16,26,Mobile App,0
432,5591,2022-06-01,168.75,Clothing,26,M,Married,Low,NoInteraction,,None,None,2023-12-16,26,Mobile App,0
432,1289,2022-04-03,214.35,Books,26,M,Married,Low,NoInteraction,,None,None,2023-12-16,26,Mobile App,0
432,7363,2022-05-23,298.09,Furniture,26,M,Married,Low,NoInteraction,,None,None,2023-12-16,26,Mobile App,0
432,8884,2022-02-25,235.03,Books,26,M,Married,Low,NoInteraction,,None,None,2023-12-16,26,Mobile App,0
433,6092,2022-07-04,454.6,Groceries,31,M,Single,Medium,NoInteraction,,None,None,2023-12-03,14,Mobile App,1
433,1105,2022-06-13,445.25,Furniture,31,M,Single,Medium,NoInteraction,,None,None,2023-12-03,14,Mobile App,1
433,7222,2022-10-08,195.55,Electronics,31,M,Single,Medium,NoInteraction,,None,None,2023-12-03,14,Mobile App,1
433,9872,2022-05-23,49.62,Electronics,31,M,Single,Medium,NoInteraction,,None,None,2023-12-03,14,Mobile App,1
433,7179,2022-05-30,157.41,Electronics,31,M,Single,Medium,NoInteraction,,None,None,2023-12-03,14,Mobile App,1
434,2072,2022-05-30,41.19,Electronics,25,F,Married,Medium,8928.0,2022-09-30,Feedback,Unresolved,2023-11-09,4,Mobile App,0
434,2072,2022-05-30,41.19,Electronics,25,F,Married,Medium,2443.0,2022-03-04,Feedback,Resolved,2023-11-09,4,Mobile App,0
435,8047,2022-01-31,488.45,Books,34,M,Widowed,Low,6415.0,2022-07-18,Complaint,Resolved,2023-03-18,33,Online Banking,0
436,6050,2022-07-16,165.23,Books,40,F,Widowed,Medium,8612.0,2022-06-03,Feedback,Unresolved,2023-09-18,47,Website,0
436,6050,2022-07-16,165.23,Books,40,F,Widowed,Medium,4743.0,2022-12-03,Feedback,Resolved,2023-09-18,47,Website,0
436,7542,2022-04-18,9.43,Clothing,40,F,Widowed,Medium,8612.0,2022-06-03,Feedback,Unresolved,2023-09-18,47,Website,0
